02, 07-04-2024 22:52:10, GPU temperature     ,GPU usage           ,FB usage            ,VID usage           ,BUS usage           ,Memory usage        ,Core clock          ,Memory clock        ,Power percent       ,Power               ,Temp limit          ,Power limit         ,Voltage limit       ,No load limit       ,CPU1 temperature    ,CPU2 temperature    ,CPU3 temperature    ,CPU4 temperature    ,CPU5 temperature    ,CPU6 temperature    ,CPU7 temperature    ,CPU8 temperature    ,CPU9 temperature    ,CPU10 temperature   ,CPU11 temperature   ,CPU12 temperature   ,CPU temperature     ,CPU1 usage          ,CPU2 usage          ,CPU3 usage          ,CPU4 usage          ,CPU5 usage          ,CPU6 usage          ,CPU7 usage          ,CPU8 usage          ,CPU9 usage          ,CPU10 usage         ,CPU11 usage         ,CPU12 usage         ,CPU usage           ,CPU1 clock          ,CPU2 clock          ,CPU3 clock          ,CPU4 clock          ,CPU5 clock          ,CPU6 clock          ,CPU7 clock          ,CPU8 clock          ,CPU9 clock          ,CPU10 clock         ,CPU11 clock         ,CPU12 clock         ,CPU clock           ,CPU power           ,RAM usage           ,Commit charge       ,Framerate           ,Frametime           ,Framerate Min       ,Framerate Avg       ,Framerate Max       
80, 07-04-2024 22:52:21, 72.000              ,69.000              ,25.000              ,0.000               ,3.000               ,3544.621            ,1845.000            ,6000.984            ,43.000              ,69.805              ,0.000               ,1.000               ,0.000               ,0.000               ,93.000              ,93.000              ,81.000              ,81.000              ,88.000              ,88.000              ,81.000              ,81.000              ,82.000              ,82.000              ,78.000              ,78.000              ,94.000              ,55.587              ,34.533              ,48.925              ,33.776              ,42.561              ,34.905              ,38.564              ,31.395              ,34.217              ,30.701              ,38.470              ,74.400              ,41.503              ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,26.935              ,8749.000            ,16870.000           ,54.900              ,24.886              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:52:22, 73.000              ,49.000              ,18.000              ,0.000               ,2.000               ,3537.426            ,1815.000            ,6000.984            ,97.000              ,78.455              ,0.000               ,1.000               ,0.000               ,0.000               ,93.000              ,93.000              ,83.000              ,83.000              ,90.000              ,90.000              ,84.000              ,84.000              ,84.000              ,84.000              ,80.000              ,80.000              ,93.000              ,37.077              ,19.969              ,35.801              ,20.140              ,28.493              ,20.578              ,25.081              ,16.024              ,23.321              ,15.002              ,23.671              ,61.608              ,27.231              ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,4187.088            ,4087.396            ,4187.088            ,27.199              ,8747.000            ,16878.000           ,45.300              ,244.540             ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:52:23, 73.000              ,69.000              ,25.000              ,0.000               ,3.000               ,3554.984            ,1770.000            ,6000.984            ,92.000              ,77.404              ,0.000               ,1.000               ,0.000               ,0.000               ,94.000              ,94.000              ,83.000              ,83.000              ,91.000              ,91.000              ,83.000              ,83.000              ,85.000              ,85.000              ,80.000              ,80.000              ,93.000              ,43.583              ,22.080              ,45.517              ,25.630              ,31.583              ,22.406              ,30.517              ,17.942              ,24.340              ,17.318              ,29.055              ,72.546              ,31.876              ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2691.699            ,2891.085            ,28.008              ,8765.000            ,16899.000           ,58.400              ,21.259              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:52:24, 74.000              ,70.000              ,25.000              ,0.000               ,4.000               ,3533.574            ,1740.000            ,6000.984            ,106.000             ,80.619              ,0.000               ,1.000               ,0.000               ,0.000               ,98.000              ,98.000              ,85.000              ,85.000              ,91.000              ,91.000              ,85.000              ,85.000              ,85.000              ,85.000              ,82.000              ,82.000              ,94.000              ,42.316              ,24.141              ,37.928              ,21.205              ,30.794              ,21.018              ,28.941              ,17.934              ,23.308              ,15.347              ,23.721              ,73.911              ,30.047              ,2691.699            ,2691.699            ,2691.699            ,2990.777            ,2691.699            ,2691.699            ,2691.699            ,2691.699            ,2691.699            ,2691.699            ,2691.699            ,2791.392            ,2990.777            ,27.893              ,8746.000            ,16890.000           ,56.900              ,28.376              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:52:25, 74.000              ,71.000              ,26.000              ,0.000               ,3.000               ,3574.230            ,1740.000            ,6000.984            ,104.000             ,77.898              ,0.000               ,1.000               ,0.000               ,0.000               ,93.000              ,94.000              ,84.000              ,84.000              ,93.000              ,93.000              ,85.000              ,85.000              ,85.000              ,85.000              ,82.000              ,82.000              ,94.000              ,47.370              ,25.059              ,46.769              ,25.398              ,37.759              ,27.090              ,33.440              ,21.570              ,28.355              ,23.521              ,31.884              ,68.235              ,34.704              ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,2791.392            ,27.599              ,8756.000            ,16939.000           ,54.600              ,40.973              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:52:26, 74.000              ,69.000              ,24.000              ,0.000               ,3.000               ,3566.984            ,1785.000            ,6000.984            ,89.000              ,80.177              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,83.000              ,83.000              ,92.000              ,92.000              ,85.000              ,85.000              ,85.000              ,85.000              ,82.000              ,82.000              ,94.000              ,42.301              ,22.660              ,35.752              ,19.545              ,29.835              ,20.397              ,29.340              ,14.849              ,21.732              ,15.632              ,29.173              ,62.445              ,28.638              ,3289.855            ,3289.855            ,3190.162            ,3190.162            ,3090.470            ,3090.470            ,3090.470            ,3090.470            ,3090.470            ,3090.470            ,3090.470            ,3090.470            ,3289.855            ,27.326              ,8739.000            ,16931.000           ,58.900              ,19.793              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:52:27, 74.000              ,72.000              ,26.000              ,0.000               ,3.000               ,3568.219            ,1800.000            ,6000.984            ,87.000              ,77.454              ,0.000               ,1.000               ,0.000               ,0.000               ,96.000              ,96.000              ,85.000              ,85.000              ,94.000              ,94.000              ,86.000              ,86.000              ,85.000              ,85.000              ,82.000              ,82.000              ,96.000              ,40.677              ,20.222              ,34.372              ,18.195              ,25.128              ,17.596              ,23.338              ,15.307              ,19.911              ,12.200              ,29.526              ,62.423              ,26.575              ,3588.933            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3489.240            ,3688.625            ,27.489              ,8750.000            ,16924.000           ,59.400              ,18.169              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:52:28, 74.000              ,67.000              ,24.000              ,0.000               ,3.000               ,3568.480            ,1755.000            ,6000.984            ,108.000             ,80.767              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,84.000              ,83.000              ,91.000              ,91.000              ,84.000              ,84.000              ,84.000              ,84.000              ,80.000              ,80.000              ,96.000              ,42.562              ,20.833              ,40.683              ,21.284              ,31.239              ,20.477              ,33.918              ,16.250              ,25.452              ,16.528              ,30.457              ,55.293              ,29.581              ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,2891.085            ,27.805              ,8761.000            ,16937.000           ,58.900              ,23.003              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:52:29, 74.000              ,65.000              ,23.000              ,0.000               ,3.000               ,3575.973            ,1800.000            ,6000.984            ,92.000              ,77.871              ,0.000               ,1.000               ,0.000               ,0.000               ,94.000              ,94.000              ,83.000              ,83.000              ,96.000              ,96.000              ,84.000              ,84.000              ,83.000              ,83.000              ,80.000              ,80.000              ,96.000              ,36.976              ,20.524              ,37.646              ,19.127              ,27.183              ,19.133              ,25.379              ,12.791              ,20.463              ,13.668              ,26.688              ,59.784              ,26.614              ,3688.624            ,3688.624            ,3688.624            ,3688.624            ,3688.624            ,3688.624            ,3688.624            ,3688.624            ,3688.624            ,3688.624            ,3688.624            ,3688.624            ,3688.624            ,27.255              ,8759.000            ,16949.000           ,59.000              ,21.301              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:52:30, 75.000              ,62.000              ,22.000              ,0.000               ,3.000               ,3589.109            ,1815.000            ,6000.984            ,92.000              ,79.467              ,0.000               ,1.000               ,0.000               ,0.000               ,94.000              ,94.000              ,84.000              ,84.000              ,92.000              ,92.000              ,84.000              ,85.000              ,84.000              ,84.000              ,81.000              ,81.000              ,95.000              ,47.789              ,27.778              ,45.904              ,27.607              ,36.557              ,25.405              ,34.717              ,22.244              ,27.438              ,23.068              ,33.311              ,65.273              ,34.758              ,3888.009            ,3888.009            ,3888.009            ,3888.009            ,3888.009            ,3888.009            ,3888.009            ,3888.009            ,3888.009            ,3888.009            ,3888.009            ,3888.009            ,3888.009            ,27.434              ,8760.000            ,16938.000           ,58.400              ,24.154              ,N/A                 ,N/A                 ,N/A                 
