02, 07-04-2024 22:41:20, GPU temperature     ,GPU usage           ,FB usage            ,VID usage           ,BUS usage           ,Memory usage        ,Core clock          ,Memory clock        ,Power percent       ,Power               ,Temp limit          ,Power limit         ,Voltage limit       ,No load limit       ,CPU1 temperature    ,CPU2 temperature    ,CPU3 temperature    ,CPU4 temperature    ,CPU5 temperature    ,CPU6 temperature    ,CPU7 temperature    ,CPU8 temperature    ,CPU9 temperature    ,CPU10 temperature   ,CPU11 temperature   ,CPU12 temperature   ,CPU temperature     ,CPU1 usage          ,CPU2 usage          ,CPU3 usage          ,CPU4 usage          ,CPU5 usage          ,CPU6 usage          ,CPU7 usage          ,CPU8 usage          ,CPU9 usage          ,CPU10 usage         ,CPU11 usage         ,CPU12 usage         ,CPU usage           ,CPU1 clock          ,CPU2 clock          ,CPU3 clock          ,CPU4 clock          ,CPU5 clock          ,CPU6 clock          ,CPU7 clock          ,CPU8 clock          ,CPU9 clock          ,CPU10 clock         ,CPU11 clock         ,CPU12 clock         ,CPU clock           ,CPU power           ,RAM usage           ,Commit charge       ,Framerate           ,Frametime           ,Framerate Min       ,Framerate Avg       ,Framerate Max       
80, 07-04-2024 22:41:30, 73.000              ,42.000              ,15.000              ,0.000               ,2.000               ,1723.281            ,1845.000            ,6000.984            ,104.000             ,70.535              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,84.000              ,84.000              ,90.000              ,90.000              ,88.000              ,88.000              ,84.000              ,84.000              ,80.000              ,80.000              ,92.000              ,37.114              ,24.540              ,33.897              ,22.739              ,25.368              ,22.229              ,31.885              ,48.296              ,33.263              ,19.801              ,37.022              ,36.937              ,31.091              ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3788.318            ,3788.318            ,3888.010            ,29.145              ,8317.000            ,14468.000           ,59.400              ,17.993              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:41:31, 73.000              ,40.000              ,15.000              ,0.000               ,1.000               ,1726.031            ,1860.000            ,6000.984            ,83.000              ,72.317              ,0.000               ,0.000               ,0.000               ,1.000               ,89.000              ,89.000              ,81.000              ,81.000              ,96.000              ,96.000              ,83.000              ,83.000              ,86.000              ,86.000              ,80.000              ,80.000              ,95.000              ,28.856              ,14.002              ,30.332              ,19.345              ,22.016              ,15.836              ,20.547              ,23.908              ,31.424              ,15.766              ,38.825              ,30.774              ,24.303              ,3588.933            ,3588.933            ,3788.318            ,3788.318            ,3788.318            ,3788.318            ,3788.318            ,3788.318            ,3588.933            ,3588.933            ,3588.933            ,3588.933            ,3788.318            ,29.240              ,8325.000            ,14404.000           ,59.100              ,18.581              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:41:32, 70.000              ,39.000              ,15.000              ,0.000               ,1.000               ,1759.344            ,1860.000            ,6000.984            ,44.000              ,50.119              ,0.000               ,0.000               ,0.000               ,1.000               ,96.000              ,96.000              ,85.000              ,85.000              ,88.000              ,88.000              ,84.000              ,84.000              ,80.000              ,80.000              ,87.000              ,87.000              ,97.000              ,23.937              ,16.193              ,19.944              ,14.916              ,16.977              ,8.825               ,14.800              ,8.366               ,14.928              ,9.546               ,16.592              ,35.628              ,16.721              ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,25.457              ,8329.000            ,14448.000           ,52.400              ,95.044              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:41:33, 71.000              ,31.000              ,8.000               ,0.000               ,1.000               ,1623.594            ,1860.000            ,6000.984            ,45.000              ,61.437              ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,84.000              ,84.000              ,89.000              ,89.000              ,83.000              ,83.000              ,80.000              ,80.000              ,80.000              ,80.000              ,97.000              ,25.987              ,10.311              ,16.664              ,13.282              ,13.076              ,7.604               ,9.966               ,6.202               ,11.307              ,5.949               ,9.345               ,30.054              ,13.312              ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3888.010            ,3688.625            ,3888.010            ,23.165              ,8327.000            ,14450.000           ,54.900              ,19.669              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:41:34, 69.000              ,30.000              ,8.000               ,0.000               ,1.000               ,1664.906            ,1530.000            ,6000.984            ,55.000              ,44.628              ,0.000               ,0.000               ,0.000               ,1.000               ,95.000              ,95.000              ,86.000              ,86.000              ,97.000              ,97.000              ,86.000              ,86.000              ,85.000              ,85.000              ,84.000              ,84.000              ,97.000              ,22.868              ,12.536              ,19.730              ,13.268              ,17.464              ,10.054              ,11.648              ,6.537               ,14.630              ,6.909               ,13.301              ,34.587              ,15.294              ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,26.398              ,8332.000            ,14440.000           ,50.500              ,107.677             ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:41:35, 66.000              ,39.000              ,9.000               ,0.000               ,1.000               ,1673.281            ,1485.000            ,6000.984            ,33.000              ,27.624              ,0.000               ,0.000               ,0.000               ,1.000               ,97.000              ,97.000              ,81.000              ,81.000              ,89.000              ,89.000              ,82.000              ,82.000              ,78.000              ,78.000              ,87.000              ,87.000              ,96.000              ,32.334              ,16.796              ,27.687              ,15.616              ,21.967              ,16.792              ,19.646              ,11.157              ,14.706              ,10.680              ,19.688              ,49.325              ,21.366              ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3987.705            ,3588.934            ,3389.549            ,3987.705            ,26.159              ,8338.000            ,14444.000           ,59.600              ,20.273              ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:41:36, 65.000              ,4.000               ,1.000               ,0.000               ,0.000               ,1747.109            ,1020.000            ,6000.984            ,40.000              ,33.861              ,0.000               ,0.000               ,0.000               ,1.000               ,95.000              ,95.000              ,83.000              ,83.000              ,93.000              ,93.000              ,84.000              ,84.000              ,82.000              ,82.000              ,81.000              ,81.000              ,96.000              ,47.241              ,19.823              ,47.604              ,23.277              ,34.324              ,15.573              ,30.416              ,14.336              ,25.373              ,10.964              ,35.454              ,29.046              ,27.786              ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,25.610              ,8661.000            ,14864.000           ,11.000              ,558.433             ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:41:37, 65.000              ,44.000              ,10.000              ,0.000               ,4.000               ,2297.301            ,1275.000            ,6000.984            ,32.000              ,25.104              ,0.000               ,0.000               ,0.000               ,1.000               ,99.000              ,99.000              ,85.000              ,85.000              ,91.000              ,91.000              ,85.000              ,86.000              ,81.000              ,81.000              ,86.000              ,86.000              ,99.000              ,40.256              ,16.111              ,35.555              ,21.085              ,28.372              ,20.821              ,40.917              ,13.790              ,19.481              ,15.296              ,60.592              ,24.217              ,28.041              ,3190.162            ,3190.162            ,3190.162            ,3190.162            ,3190.162            ,3190.162            ,3190.162            ,3190.162            ,3190.162            ,3489.240            ,2990.777            ,2990.777            ,3489.240            ,28.476              ,8583.000            ,15196.000           ,32.800              ,247.253             ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:41:38, 67.000              ,39.000              ,14.000              ,0.000               ,3.000               ,2645.000            ,1860.000            ,6000.984            ,45.000              ,36.061              ,0.000               ,0.000               ,0.000               ,1.000               ,92.000              ,92.000              ,83.000              ,83.000              ,93.000              ,93.000              ,87.000              ,87.000              ,83.000              ,83.000              ,86.000              ,86.000              ,93.000              ,37.621              ,25.185              ,34.652              ,24.558              ,27.212              ,24.422              ,34.163              ,14.762              ,21.726              ,20.747              ,28.785              ,48.742              ,28.548              ,3090.470            ,3090.470            ,3090.470            ,3090.470            ,3090.470            ,3090.470            ,2990.777            ,2990.777            ,2990.777            ,2990.777            ,2990.777            ,2990.777            ,3090.470            ,27.525              ,8399.000            ,15374.000           ,34.500              ,195.375             ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 22:41:39, 66.000              ,5.000               ,1.000               ,0.000               ,1.000               ,2510.789            ,1860.000            ,6000.984            ,44.000              ,35.615              ,0.000               ,0.000               ,0.000               ,1.000               ,89.000              ,89.000              ,79.000              ,79.000              ,82.000              ,82.000              ,78.000              ,78.000              ,76.000              ,76.000              ,74.000              ,74.000              ,91.000              ,17.958              ,7.530               ,13.869              ,11.920              ,11.509              ,8.170               ,9.436               ,3.876               ,7.082               ,3.055               ,6.600               ,21.214              ,10.185              ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3688.625            ,3588.933            ,3588.933            ,3688.625            ,21.317              ,8379.000            ,15391.000           ,59.100              ,18.431              ,N/A                 ,N/A                 ,N/A                 
