02, 07-04-2024 23:33:28, GPU temperature     ,GPU usage           ,FB usage            ,VID usage           ,BUS usage           ,Memory usage        ,Core clock          ,Memory clock        ,Power percent       ,Power               ,Temp limit          ,Power limit         ,Voltage limit       ,No load limit       ,CPU1 temperature    ,CPU2 temperature    ,CPU3 temperature    ,CPU4 temperature    ,CPU5 temperature    ,CPU6 temperature    ,CPU7 temperature    ,CPU8 temperature    ,CPU9 temperature    ,CPU10 temperature   ,CPU11 temperature   ,CPU12 temperature   ,CPU temperature     ,CPU1 usage          ,CPU2 usage          ,CPU3 usage          ,CPU4 usage          ,CPU5 usage          ,CPU6 usage          ,CPU7 usage          ,CPU8 usage          ,CPU9 usage          ,CPU10 usage         ,CPU11 usage         ,CPU12 usage         ,CPU usage           ,CPU1 clock          ,CPU2 clock          ,CPU3 clock          ,CPU4 clock          ,CPU5 clock          ,CPU6 clock          ,CPU7 clock          ,CPU8 clock          ,CPU9 clock          ,CPU10 clock         ,CPU11 clock         ,CPU12 clock         ,CPU clock           ,CPU power           ,RAM usage           ,Commit charge       ,Framerate           ,Frametime           ,Framerate Min       ,Framerate Avg       ,Framerate Max       
80, 07-04-2024 23:33:39, 46.000              ,5.000               ,10.000              ,2.000               ,0.000               ,715.832             ,300.000             ,405.000             ,12.000              ,9.728               ,0.000               ,0.000               ,0.000               ,1.000               ,60.000              ,60.000              ,57.000              ,57.000              ,59.000              ,59.000              ,58.000              ,58.000              ,56.000              ,56.000              ,58.000              ,58.000              ,61.000              ,8.436               ,0.476               ,7.831               ,6.570               ,9.049               ,1.835               ,6.264               ,2.001               ,3.971               ,3.697               ,4.656               ,5.261               ,5.004               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,12.591              ,6578.000            ,12014.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:33:40, 46.000              ,4.000               ,9.000               ,0.000               ,0.000               ,715.832             ,300.000             ,405.000             ,12.000              ,9.875               ,0.000               ,0.000               ,0.000               ,1.000               ,59.000              ,59.000              ,57.000              ,57.000              ,57.000              ,57.000              ,58.000              ,58.000              ,55.000              ,55.000              ,56.000              ,56.000              ,60.000              ,6.844               ,0.006               ,8.911               ,2.800               ,5.835               ,2.669               ,5.566               ,2.053               ,3.169               ,1.187               ,3.397               ,5.001               ,3.953               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,11.579              ,6582.000            ,12014.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:33:41, 46.000              ,5.000               ,10.000              ,1.000               ,0.000               ,715.832             ,300.000             ,405.000             ,12.000              ,9.699               ,0.000               ,0.000               ,0.000               ,1.000               ,59.000              ,59.000              ,57.000              ,57.000              ,58.000              ,58.000              ,57.000              ,57.000              ,56.000              ,56.000              ,57.000              ,57.000              ,59.000              ,9.308               ,1.435               ,10.228              ,7.664               ,6.324               ,5.616               ,5.658               ,2.748               ,5.292               ,2.912               ,6.327               ,6.276               ,5.816               ,4087.396            ,4087.396            ,3987.703            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,12.120              ,6583.000            ,12014.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:33:42, 46.000              ,6.000               ,10.000              ,3.000               ,0.000               ,715.832             ,300.000             ,405.000             ,12.000              ,9.867               ,0.000               ,0.000               ,0.000               ,1.000               ,74.000              ,74.000              ,74.000              ,74.000              ,64.000              ,64.000              ,64.000              ,64.000              ,58.000              ,58.000              ,57.000              ,57.000              ,74.000              ,10.601              ,0.734               ,11.690              ,4.163               ,6.176               ,4.355               ,8.539               ,2.970               ,7.537               ,3.543               ,6.229               ,5.166               ,5.975               ,3987.703            ,3987.703            ,4087.396            ,4087.396            ,3987.703            ,4087.396            ,3987.703            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,14.501              ,6582.000            ,12015.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:33:43, 46.000              ,12.000              ,13.000              ,11.000              ,0.000               ,715.832             ,300.000             ,405.000             ,12.000              ,9.685               ,0.000               ,0.000               ,0.000               ,1.000               ,61.000              ,61.000              ,61.000              ,62.000              ,60.000              ,60.000              ,58.000              ,58.000              ,57.000              ,57.000              ,58.000              ,58.000              ,62.000              ,9.159               ,0.000               ,12.035              ,4.127               ,4.813               ,3.380               ,5.022               ,0.700               ,3.283               ,2.708               ,4.428               ,5.104               ,4.563               ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,3987.703            ,14.024              ,6582.000            ,12015.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:33:44, 46.000              ,5.000               ,10.000              ,2.000               ,0.000               ,715.832             ,300.000             ,405.000             ,12.000              ,9.687               ,0.000               ,0.000               ,0.000               ,1.000               ,59.000              ,59.000              ,57.000              ,57.000              ,59.000              ,59.000              ,56.000              ,57.000              ,55.000              ,55.000              ,57.000              ,57.000              ,60.000              ,9.088               ,2.975               ,9.193               ,4.660               ,5.164               ,4.607               ,6.927               ,2.244               ,6.508               ,5.657               ,6.522               ,6.445               ,5.833               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,12.767              ,6585.000            ,12013.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:33:45, 46.000              ,5.000               ,10.000              ,1.000               ,0.000               ,715.832             ,300.000             ,405.000             ,12.000              ,9.809               ,0.000               ,0.000               ,0.000               ,1.000               ,62.000              ,62.000              ,57.000              ,57.000              ,58.000              ,58.000              ,58.000              ,58.000              ,55.000              ,55.000              ,56.000              ,56.000              ,62.000              ,7.556               ,0.934               ,7.627               ,6.754               ,6.048               ,4.516               ,4.565               ,1.959               ,4.697               ,2.555               ,5.141               ,5.935               ,4.857               ,3987.703            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,11.048              ,6583.000            ,12011.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:33:46, 46.000              ,5.000               ,10.000              ,2.000               ,0.000               ,715.832             ,300.000             ,405.000             ,12.000              ,10.172              ,0.000               ,0.000               ,0.000               ,1.000               ,62.000              ,62.000              ,58.000              ,58.000              ,61.000              ,61.000              ,59.000              ,59.000              ,57.000              ,57.000              ,58.000              ,58.000              ,62.000              ,7.596               ,0.461               ,8.870               ,5.329               ,5.930               ,3.292               ,4.709               ,1.522               ,3.565               ,2.298               ,4.402               ,5.310               ,4.440               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,12.724              ,6583.000            ,12013.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:33:47, 46.000              ,9.000               ,12.000              ,12.000              ,0.000               ,715.832             ,300.000             ,405.000             ,13.000              ,10.248              ,0.000               ,0.000               ,0.000               ,1.000               ,69.000              ,69.000              ,60.000              ,60.000              ,62.000              ,62.000              ,63.000              ,63.000              ,57.000              ,57.000              ,56.000              ,56.000              ,69.000              ,11.551              ,1.253               ,10.097              ,10.045              ,7.264               ,4.038               ,9.298               ,3.691               ,5.186               ,4.184               ,14.089              ,7.268               ,7.330               ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,16.498              ,6586.000            ,12016.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
80, 07-04-2024 23:33:48, 46.000              ,8.000               ,11.000              ,6.000               ,0.000               ,715.832             ,300.000             ,405.000             ,12.000              ,9.877               ,0.000               ,0.000               ,0.000               ,1.000               ,61.000              ,61.000              ,57.000              ,57.000              ,60.000              ,60.000              ,58.000              ,58.000              ,57.000              ,57.000              ,57.000              ,57.000              ,61.000              ,8.518               ,0.408               ,11.268              ,5.683               ,5.638               ,5.034               ,5.502               ,1.500               ,4.502               ,3.170               ,4.376               ,5.519               ,5.093               ,3987.703            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,4087.396            ,13.477              ,6580.000            ,12016.000           ,N/A                 ,0.000               ,N/A                 ,N/A                 ,N/A                 
